dt	solar	precp	temp_max	temp_min	evap	temp
Mon Sep 05 2011 00:00:00 GMT+0800 (CST)	13.95	0	33.2	24.8	4.9	28.5
Tue Sep 06 2011 00:00:00 GMT+0800 (CST)	14.08	0	32.8	24	4.5	27.6
Wed Sep 07 2011 00:00:00 GMT+0800 (CST)	12.88	0	32.4	24.4	3.8	27.5
Thu Sep 08 2011 00:00:00 GMT+0800 (CST)	12.3	0	32.6	24.6	3.9	27.8
Fri Sep 09 2011 00:00:00 GMT+0800 (CST)	11.99	0	33	25.6	3.3	28.6
Sat Sep 10 2011 00:00:00 GMT+0800 (CST)	13.03	0.5	34.1	25.4	3.4	28.4
Sun Sep 11 2011 00:00:00 GMT+0800 (CST)	12.54	0	33.2	23.6	3.7	27.7
Mon Sep 12 2011 00:00:00 GMT+0800 (CST)	13.98	6.5	33.4	23.8	2.9	27.7
Tue Sep 13 2011 00:00:00 GMT+0800 (CST)	10.54	0	32.1	23.2	1.2	27.1
Wed Sep 14 2011 00:00:00 GMT+0800 (CST)	13.31	0	32.9	23.9	3.8	27.9
Thu Sep 15 2011 00:00:00 GMT+0800 (CST)	10.72	0	33	24.7	2.7	28
Fri Sep 16 2011 00:00:00 GMT+0800 (CST)	14.93	0	33.2	23.9	3.5	28.2
Sat Sep 17 2011 00:00:00 GMT+0800 (CST)	15.78	0	33.2	23.2	4	27.7
Sun Sep 18 2011 00:00:00 GMT+0800 (CST)	15.68	0	34.8	23.6	5	28.4
Mon Sep 19 2011 00:00:00 GMT+0800 (CST)	15.48	0	33.1	22.9	5.9	27.5
Tue Sep 20 2011 00:00:00 GMT+0800 (CST)	9.9	0	30.8	22.5	3.8	26.3
Wed Sep 21 2011 00:00:00 GMT+0800 (CST)	14.22	0	31.6	21.7	5.5	25.6
Thu Sep 22 2011 00:00:00 GMT+0800 (CST)	15.47	0	32.6	21.3	5.5	26
Fri Sep 23 2011 00:00:00 GMT+0800 (CST)	14.91	0	32.3	21	4.4	25.7
Sat Sep 24 2011 00:00:00 GMT+0800 (CST)	10.52	0	31.2	21.5	3.5	25.7
Sun Sep 25 2011 00:00:00 GMT+0800 (CST)	12.83	0	33.8	23.9	3.1	27.8
Mon Sep 26 2011 00:00:00 GMT+0800 (CST)	14.53	0	34.1	24.7	3.1	28.7
Tue Sep 27 2011 00:00:00 GMT+0800 (CST)	13.89	0	34.3	24.9	3.6	28.7
Wed Sep 28 2011 00:00:00 GMT+0800 (CST)	3.94	0.5	30.6	25.7	0.4	27.5
Thu Sep 29 2011 00:00:00 GMT+0800 (CST)	14.03	0	34.3	25.4	4.2	29.2
Fri Sep 30 2011 00:00:00 GMT+0800 (CST)	8.81	0	32.8	26.4	3.1	28.6
Sat Oct 01 2011 00:00:00 GMT+0800 (CST)	12.26	0	33.1	24.4	3.5	28.1
Sun Oct 02 2011 00:00:00 GMT+0800 (CST)	3.02	1	26.9	23.4	0.7	24.8
Mon Oct 03 2011 00:00:00 GMT+0800 (CST)	7.8	11	30.2	22.1	5.1	24.6
Tue Oct 04 2011 00:00:00 GMT+0800 (CST)	15.47	1.5	31.4	20.3	5.1	25.3
Wed Oct 05 2011 00:00:00 GMT+0800 (CST)	14.45	0	32	23.4	4.5	26.9
Thu Oct 06 2011 00:00:00 GMT+0800 (CST)	14.58	0	32.5	22.3	4.7	26.4
Fri Oct 07 2011 00:00:00 GMT+0800 (CST)	12.72	0	32.4	21.7	7	26
Sat Oct 08 2011 00:00:00 GMT+0800 (CST)	11.51	0	32.6	22.2	2.3	26.7
Sun Oct 09 2011 00:00:00 GMT+0800 (CST)	5.86	0	29.5	24.1	1.3	26.4
Mon Oct 10 2011 00:00:00 GMT+0800 (CST)	6.77	0	31.9	24.3	1.8	26.6
Tue Oct 11 2011 00:00:00 GMT+0800 (CST)	9.08	0	32.5	24.7	0.8	26.7
Wed Oct 12 2011 00:00:00 GMT+0800 (CST)	7.25	0	31.1	24.3	0.4	26.8
Thu Oct 13 2011 00:00:00 GMT+0800 (CST)	8.27	0	30.2	23.8	0.3	26.4
Fri Oct 14 2011 00:00:00 GMT+0800 (CST)	8.33	4	32	23.1	0.6	25.8
Sat Oct 15 2011 00:00:00 GMT+0800 (CST)	9.94	2.5	29.8	22.6	0	25.1
Sun Oct 16 2011 00:00:00 GMT+0800 (CST)	8.84	0	31.1	21.8	0.3	25.3
Mon Oct 17 2011 00:00:00 GMT+0800 (CST)	11.93	0	31	20.5	0.2	24.8
Tue Oct 18 2011 00:00:00 GMT+0800 (CST)	10	0	30.9	20.1	0.2	24
Wed Oct 19 2011 00:00:00 GMT+0800 (CST)	13.05	0	30.3	19.5	0.4	24
Thu Oct 20 2011 00:00:00 GMT+0800 (CST)	12.6	0	31.5	19.1	0.9	24.6
Fri Oct 21 2011 00:00:00 GMT+0800 (CST)	13.41	0	32.1	-	3.8	23.7
Sat Oct 22 2011 00:00:00 GMT+0800 (CST)	13.17	0	32.7	21.2	0.4	25.4
Sun Oct 23 2011 00:00:00 GMT+0800 (CST)	13.47	0	32.4	20.2	0.3	25.1
Mon Oct 24 2011 00:00:00 GMT+0800 (CST)	13.24	0	32.5	20.7	0.3	25.7
Tue Oct 25 2011 00:00:00 GMT+0800 (CST)	9.8	0	31.1	20	0.3	24.6
Wed Oct 26 2011 00:00:00 GMT+0800 (CST)	10.57	0	28.9	19.6	0.1	23.1
Thu Oct 27 2011 00:00:00 GMT+0800 (CST)	12.3	0	31.2	19	0.4	23.8
Fri Oct 28 2011 00:00:00 GMT+0800 (CST)	13.07	0	31.9	18.7	2.6	24.2
Sat Oct 29 2011 00:00:00 GMT+0800 (CST)	11.93	0	31	19.7	3.3	24.3
Sun Oct 30 2011 00:00:00 GMT+0800 (CST)	12.6	0	31.3	18.9	3.6	23.7
Mon Oct 31 2011 00:00:00 GMT+0800 (CST)	10.75	0	31	19.4	3.2	23.8
Tue Nov 01 2011 00:00:00 GMT+0800 (CST)	12.67	0	32.6	19.2	3.1	24.9
Wed Nov 02 2011 00:00:00 GMT+0800 (CST)	11.92	0	32.5	21.7	2.7	26
Thu Nov 03 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Fri Nov 04 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Sat Nov 05 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Sun Nov 06 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Mon Nov 07 2011 00:00:00 GMT+0800 (CST)	4.95	6	28.1	22.9	8.1	25.1
Tue Nov 08 2011 00:00:00 GMT+0800 (CST)	5.98	14	30.9	21.8	0.1	24.8
Wed Nov 09 2011 00:00:00 GMT+0800 (CST)	2.71	52.5	26	19.5	0	22.6
Thu Nov 10 2011 00:00:00 GMT+0800 (CST)	1.01	71.5	20.7	19.2	0	19.8
Fri Nov 11 2011 00:00:00 GMT+0800 (CST)	5.49	4.5	24.9	19	0.7	21.3
Sat Nov 12 2011 00:00:00 GMT+0800 (CST)	6.96	0.5	27.8	20.2	0.6	22.7
Sun Nov 13 2011 00:00:00 GMT+0800 (CST)	8.29	0	27.6	20.7	2.5	22.9
Mon Nov 14 2011 00:00:00 GMT+0800 (CST)	11.69	0	30.3	19.7	3.3	23.8
Tue Nov 15 2011 00:00:00 GMT+0800 (CST)	11.59	0	29.1	19.4	3.8	23.3
Wed Nov 16 2011 00:00:00 GMT+0800 (CST)	3.7	0	26.9	20.9	1	21.5
Thu Nov 17 2011 00:00:00 GMT+0800 (CST)	6.34	0.5	28.7	22	0	24.3
Fri Nov 18 2011 00:00:00 GMT+0800 (CST)	4.68	0	28.8	21.6	1.3	25.2
Sat Nov 19 2011 00:00:00 GMT+0800 (CST)	4.76	4.5	30.3	21.5	1.4	25.6
Sun Nov 20 2011 00:00:00 GMT+0800 (CST)	10.6	1.5	27.5	19.5	4	22.5
Mon Nov 21 2011 00:00:00 GMT+0800 (CST)	10.08	0	27.4	18.2	2.3	22.3
Tue Nov 22 2011 00:00:00 GMT+0800 (CST)	7.66	0	27.7	19.4	2.2	22.7
Wed Nov 23 2011 00:00:00 GMT+0800 (CST)	7.81	0	27.8	18.7	1.5	22
Thu Nov 24 2011 00:00:00 GMT+0800 (CST)	2.73	0	27.3	16.2	12.6	20.7
Fri Nov 25 2011 00:00:00 GMT+0800 (CST)	2.96	0	26.7	16.5	7.7	20.6
Sat Nov 26 2011 00:00:00 GMT+0800 (CST)	3.13	0	25.1	18.1	0.6	20.8
Sun Nov 27 2011 00:00:00 GMT+0800 (CST)	4.49	0	26.5	18.7	1.5	21.2
Mon Nov 28 2011 00:00:00 GMT+0800 (CST)	10.3	0	28.3	17.2	1	21.8
Tue Nov 29 2011 00:00:00 GMT+0800 (CST)	11.02	0	30.3	16.8	2.6	22.7
Wed Nov 30 2011 00:00:00 GMT+0800 (CST)	10.87	0	29.8	20.1	3	24
Thu Dec 01 2011 00:00:00 GMT+0800 (CST)	-	0	24.7	17.8	-	20.7
Fri Dec 02 2011 00:00:00 GMT+0800 (CST)	-	1.5	18.1	13.9	-	15.9
Sat Dec 03 2011 00:00:00 GMT+0800 (CST)	-	0	23.7	11.6	-	16.3
Sun Dec 04 2011 00:00:00 GMT+0800 (CST)	-	0	25.6	11.6	-	18.4
Mon Dec 05 2011 00:00:00 GMT+0800 (CST)	-	32	20.2	16.9	-	18.4
Tue Dec 06 2011 00:00:00 GMT+0800 (CST)	-	0.5	28.7	17.4	-	21.4
Wed Dec 07 2011 00:00:00 GMT+0800 (CST)	-	0	26.7	19.1	-	22.1
Thu Dec 08 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Fri Dec 09 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Sat Dec 10 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Sun Dec 11 2011 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Mon Dec 12 2011 00:00:00 GMT+0800 (CST)	-	0	22.8	17.4	-	18.9
Tue Dec 13 2011 00:00:00 GMT+0800 (CST)	-	0	24	16.6	-	19.6
Wed Dec 14 2011 00:00:00 GMT+0800 (CST)	-	0	27.5	17.9	-	20.8
Thu Dec 15 2011 00:00:00 GMT+0800 (CST)	-	0	25.4	17.4	-	20
Fri Dec 16 2011 00:00:00 GMT+0800 (CST)	-	0	21.7	14.7	-	17.4
Sat Dec 17 2011 00:00:00 GMT+0800 (CST)	-	0	21.3	12.1	-	16.1
Sun Dec 18 2011 00:00:00 GMT+0800 (CST)	-	0	22.8	11.8	-	16.2
Mon Dec 19 2011 00:00:00 GMT+0800 (CST)	-	0	23.7	11	-	16.8
Tue Dec 20 2011 00:00:00 GMT+0800 (CST)	-	0	22.8	15	-	18.3
Wed Dec 21 2011 00:00:00 GMT+0800 (CST)	-	0	24.3	16.3	-	19.4
Thu Dec 22 2011 00:00:00 GMT+0800 (CST)	-	0	20.6	14.8	-	17.5
Fri Dec 23 2011 00:00:00 GMT+0800 (CST)	-	0	20.5	13.4	-	15.9
Sat Dec 24 2011 00:00:00 GMT+0800 (CST)	-	0	17.6	8.2	-	13.2
Sun Dec 25 2011 00:00:00 GMT+0800 (CST)	-	0	21.5	7.3	-	12.9
Mon Dec 26 2011 00:00:00 GMT+0800 (CST)	-	0	23	10.2	-	16.2
Tue Dec 27 2011 00:00:00 GMT+0800 (CST)	-	0	24	10.5	-	16.5
Wed Dec 28 2011 00:00:00 GMT+0800 (CST)	-	0	23.3	12	-	17.1
Thu Dec 29 2011 00:00:00 GMT+0800 (CST)	-	0	24.9	12.4	-	18.1
Fri Dec 30 2011 00:00:00 GMT+0800 (CST)	-	0	23	15.9	-	17.9
Sat Dec 31 2011 00:00:00 GMT+0800 (CST)	-	3	19.4	13.7	-	16.2
Sun Jan 01 2012 00:00:00 GMT+0800 (CST)	14.66	0	22.8	12.1	3.1	16.7
Sun Jan 01 2012 00:00:00 GMT+0800 (CST)						
Mon Jan 02 2012 00:00:00 GMT+0800 (CST)	7.81	0	20	11.8	1.7	15.6
Tue Jan 03 2012 00:00:00 GMT+0800 (CST)	15	0	23	10.7	3	16.5
Wed Jan 04 2012 00:00:00 GMT+0800 (CST)	6.24	0	16	11	5.6	16.5
Thu Jan 05 2012 00:00:00 GMT+0800 (CST)	1.93	2	13.5	11.1	0	12.2
Fri Jan 06 2012 00:00:00 GMT+0800 (CST)	4.86	9	17.8	13	1.1	15.1
Sat Jan 07 2012 00:00:00 GMT+0800 (CST)	14.7	0	23.1	12.8	2.1	17.1
Sun Jan 08 2012 00:00:00 GMT+0800 (CST)	16.52	0	23	14.2	2.8	18
Mon Jan 09 2012 00:00:00 GMT+0800 (CST)	-	0	22.7	13	-	16.9
Tue Jan 10 2012 00:00:00 GMT+0800 (CST)	-	0	24.8	14.9	-	17.5
Wed Jan 11 2012 00:00:00 GMT+0800 (CST)	7.9	0	21	14.2	2	16.8
Thu Jan 12 2012 00:00:00 GMT+0800 (CST)	8.09	0	22	13.6	1.5	17.3
Fri Jan 13 2012 00:00:00 GMT+0800 (CST)	5.01	1	21.5	16.1	0.9	18.1
Sat Jan 14 2012 00:00:00 GMT+0800 (CST)	8.25	1	23.4	17.2	1	19.1
Sun Jan 15 2012 00:00:00 GMT+0800 (CST)	7.3	1.5	24.4	16.6	1.2	19.1
Mon Jan 16 2012 00:00:00 GMT+0800 (CST)	2.52	13	18.3	13.5	6.9	15.7
Tue Jan 17 2012 00:00:00 GMT+0800 (CST)	17.38	0	22.8	12.1	2.6	16.2
Wed Jan 18 2012 00:00:00 GMT+0800 (CST)	16.64	0	26.4	14.2	2.8	19
Thu Jan 19 2012 00:00:00 GMT+0800 (CST)	14.98	0	26	13.2	2.5	18.4
Fri Jan 20 2012 00:00:00 GMT+0800 (CST)	14.89	0	23.9	13.2	3.4	17.5
Sat Jan 21 2012 00:00:00 GMT+0800 (CST)	11.19	0	22.7	14.8	2	17.9
Sun Jan 22 2012 00:00:00 GMT+0800 (CST)	3.32	2	17.1	12	0.8	14.9
Mon Jan 23 2012 00:00:00 GMT+0800 (CST)	6.52	8	16.3	11.3	1.3	13.4
Tue Jan 24 2012 00:00:00 GMT+0800 (CST)	12.13	7.5	20.6	12.8	0.7	15.3
Wed Jan 25 2012 00:00:00 GMT+0800 (CST)	6.25	1.5	16	11.8	0	13.4
Thu Jan 26 2012 00:00:00 GMT+0800 (CST)	10.72	0	20.8	11.6	2.7	14.7
Fri Jan 27 2012 00:00:00 GMT+0800 (CST)	15.98	0	24	12.9	3.2	16.8
Sat Jan 28 2012 00:00:00 GMT+0800 (CST)	16.57	0	23.7	12.6	3.5	17.3
Sun Jan 29 2012 00:00:00 GMT+0800 (CST)	15.48	0	23.2	13.7	3.4	17.7
Mon Jan 30 2012 00:00:00 GMT+0800 (CST)	15.26	0	23.3	13	4.3	17
Tue Jan 31 2012 00:00:00 GMT+0800 (CST)	16.29	0	20.9	11.7	3.6	16.1
Wed Feb 01 2012 00:00:00 GMT+0800 (CST)	11.96	0	21.4	11	2.3	15.5
Thu Feb 02 2012 00:00:00 GMT+0800 (CST)	15.72	0	22.8	13.7	3.9	16.8
Fri Feb 03 2012 00:00:00 GMT+0800 (CST)	4.55	0	16.7	13.1	-	14.5
Sat Feb 04 2012 00:00:00 GMT+0800 (CST)	14.95	0	25.8	11.9	-	17
Sun Feb 05 2012 00:00:00 GMT+0800 (CST)	16.06	0	27.1	15.6	3.5	19.6
Mon Feb 06 2012 00:00:00 GMT+0800 (CST)	10.37	0	28.1	17	2.1	22
Tue Feb 07 2012 00:00:00 GMT+0800 (CST)	4.94	15	22.5	12.1	0.7	16.4
Wed Feb 08 2012 00:00:00 GMT+0800 (CST)	1.77	9	12.7	10.1	0.1	11.3
Thu Feb 09 2012 00:00:00 GMT+0800 (CST)	7.03	0	16.7	10.3	2.6	13.1
Fri Feb 10 2012 00:00:00 GMT+0800 (CST)	17.07	0	22.7	12.1	1.5	15.9
Sat Feb 11 2012 00:00:00 GMT+0800 (CST)	16.68	0	21.5	14.8	6.7	16.9
Sun Feb 12 2012 00:00:00 GMT+0800 (CST)	16.55	0	21.4	14.7	6.5	17.2
Mon Feb 13 2012 00:00:00 GMT+0800 (CST)	15.41	0	28.6	15.2	5.7	20.5
Tue Feb 14 2012 00:00:00 GMT+0800 (CST)	15.84	0	28.9	16.5	5.9	21.2
Wed Feb 15 2012 00:00:00 GMT+0800 (CST)	13.5	0	24.5	17.1	6	19.6
Thu Feb 16 2012 00:00:00 GMT+0800 (CST)	15.17	0	22.5	15.1	6.1	17.4
Fri Feb 17 2012 00:00:00 GMT+0800 (CST)	7.69	0	18	13.1	1.7	15.1
Sat Feb 18 2012 00:00:00 GMT+0800 (CST)	14.91	0	20.7	12.3	1.1	14.4
Sun Feb 19 2012 00:00:00 GMT+0800 (CST)	11.14	0	19.6	11.6	1.1	14.5
Mon Feb 20 2012 00:00:00 GMT+0800 (CST)	13.69	0	22.5	12.6	2.1	16.3
Tue Feb 21 2012 00:00:00 GMT+0800 (CST)	6.77	0	21.6	14.9	1.6	17.8
Wed Feb 22 2012 00:00:00 GMT+0800 (CST)	16.38	0	27.4	17	0.4	21.8
Thu Feb 23 2012 00:00:00 GMT+0800 (CST)	10.13	28	29.1	20.1	0.3	22.8
Fri Feb 24 2012 00:00:00 GMT+0800 (CST)	5.46	10	22.6	16.4	1.3	18.2
Sat Feb 25 2012 00:00:00 GMT+0800 (CST)	6.4	11	19.9	14.3	0	16.8
Sun Feb 26 2012 00:00:00 GMT+0800 (CST)	3.1	3.5	14.8	12.7	0	13.6
Mon Feb 27 2012 00:00:00 GMT+0800 (CST)	2.87	3	15	12.3	0	13.4
Tue Feb 28 2012 00:00:00 GMT+0800 (CST)	2.45	18.5	16.5	12.6	0	13.6
Wed Feb 29 2012 00:00:00 GMT+0800 (CST)	15.55	0	22.4	12.2	1.3	16.2
Thu Mar 01 2012 00:00:00 GMT+0800 (CST)	19.81	0	27.1	14.2	3	19.6
Fri Mar 02 2012 00:00:00 GMT+0800 (CST)	18.81	0	28.4	15.7	3.9	21.5
Sat Mar 03 2012 00:00:00 GMT+0800 (CST)	16.85	0	27.7	16.6	5.4	19.3
Sun Mar 04 2012 00:00:00 GMT+0800 (CST)	19.12	0	27.8	15.9	2.7	20.8
Mon Mar 05 2012 00:00:00 GMT+0800 (CST)	20.3	0	31.6	18.3	1.1	23.8
Tue Mar 06 2012 00:00:00 GMT+0800 (CST)	20.35	0	29.7	17.8	1.2	23.4
Wed Mar 07 2012 00:00:00 GMT+0800 (CST)	15.19	0	26.6	15.9	0.7	19.6
Thu Mar 08 2012 00:00:00 GMT+0800 (CST)	11.24	0	22.9	15.6	3.6	18.2
Fri Mar 09 2012 00:00:00 GMT+0800 (CST)	6.42	0.5	18.4	13.5	1.8	15.4
Sat Mar 10 2012 00:00:00 GMT+0800 (CST)	4.46	1	15.7	12.4	0.3	13.5
Sun Mar 11 2012 00:00:00 GMT+0800 (CST)	3.81	11	15.7	12.5	0.3	13.6
Mon Mar 12 2012 00:00:00 GMT+0800 (CST)	4.08	11.5	16.5	12.4	0.7	14.1
Tue Mar 13 2012 00:00:00 GMT+0800 (CST)	10.43	0.5	19.3	13.3	3.8	15.3
Wed Mar 14 2012 00:00:00 GMT+0800 (CST)	7.32	0	20.2	14.4	4.5	16.6
Thu Mar 15 2012 00:00:00 GMT+0800 (CST)	19.05	0	25.9	15.1	0.5	18.6
Fri Mar 16 2012 00:00:00 GMT+0800 (CST)	19.89	0	30.3	15.8	0.7	22.3
Sat Mar 17 2012 00:00:00 GMT+0800 (CST)	17.3	0	31.4	20.3	0.9	25.4
Sun Mar 18 2012 00:00:00 GMT+0800 (CST)	18.01	0	31.2	22.3	1.1	25.5
Mon Mar 19 2012 00:00:00 GMT+0800 (CST)	17.28	0	28.4	19.3	1	22.5
Tue Mar 20 2012 00:00:00 GMT+0800 (CST)	18.88	0	27.8	17.7	0.6	22
Wed Mar 21 2012 00:00:00 GMT+0800 (CST)	15.57	0	24.3	17	0.8	19.9
Thu Mar 22 2012 00:00:00 GMT+0800 (CST)	19.34	0	29.1	17.2	1	21.9
Fri Mar 23 2012 00:00:00 GMT+0800 (CST)	20.43	0	32	17.4	0.6	24.1
Sat Mar 24 2012 00:00:00 GMT+0800 (CST)	3.12	0	17.7	12.9	0.3	14.5
Sun Mar 25 2012 00:00:00 GMT+0800 (CST)	19.41	0	25.1	13.3	1.2	17.9
Mon Mar 26 2012 00:00:00 GMT+0800 (CST)	21.67	0	26.3	13.2	1.7	19.6
Tue Mar 27 2012 00:00:00 GMT+0800 (CST)	21.61	0	27.6	15	2	21.2
Wed Mar 28 2012 00:00:00 GMT+0800 (CST)	20.57	0	27.5	16.2	2.2	21.5
Thu Mar 29 2012 00:00:00 GMT+0800 (CST)	17.72	0	26.4	17.2	3.8	21.3
Fri Mar 30 2012 00:00:00 GMT+0800 (CST)	19.35	0	29	16.4	4	22.4
Sat Mar 31 2012 00:00:00 GMT+0800 (CST)	19.52	0	25.2	17.1	5	21.4
Sun Apr 01 2012 00:00:00 GMT+0800 (CST)	17.82	0	27.8	15.9	3.6	21.7
Mon Apr 02 2012 00:00:00 GMT+0800 (CST)	14.43	0	28.3	19.4	2.1	23.1
Tue Apr 03 2012 00:00:00 GMT+0800 (CST)	15.38	0	29.2	20.2	4.1	24.3
Wed Apr 04 2012 00:00:00 GMT+0800 (CST)	15.64	0	27.8	18.8	2.7	23
Thu Apr 05 2012 00:00:00 GMT+0800 (CST)	7.94	0	26.7	21	1.8	22.9
Fri Apr 06 2012 00:00:00 GMT+0800 (CST)	4.03	18.5	23.7	19.7	0.9	21.2
Sat Apr 07 2012 00:00:00 GMT+0800 (CST)	7.4	0	24.7	19.3	0	21.5
Sun Apr 08 2012 00:00:00 GMT+0800 (CST)	10.02	0	26	19.5	1.6	22.5
Mon Apr 09 2012 00:00:00 GMT+0800 (CST)	14.28	0	29.2	20.1	2.8	23.4
Tue Apr 10 2012 00:00:00 GMT+0800 (CST)	22.35	0	31.6	21.5	3.7	25.9
Wed Apr 11 2012 00:00:00 GMT+0800 (CST)	23.53	0	31.5	23.9	5.7	26.9
Thu Apr 12 2012 00:00:00 GMT+0800 (CST)	20.94	0	30.4	23.1	4	26.3
Fri Apr 13 2012 00:00:00 GMT+0800 (CST)	22.41	0	31.4	22.9	1.5	26.3
Sat Apr 14 2012 00:00:00 GMT+0800 (CST)	21.59	0	31.9	22.2	5.3	26
Sun Apr 15 2012 00:00:00 GMT+0800 (CST)	17.24	0	30.6	22.9	4.1	26.5
Mon Apr 16 2012 00:00:00 GMT+0800 (CST)	13.27	18	30	20.6	1.1	24.6
Tue Apr 17 2012 00:00:00 GMT+0800 (CST)	5.76	11.5	23.4	19.1	0.9	21.4
Wed Apr 18 2012 00:00:00 GMT+0800 (CST)	15.88	19	29.4	21.1	1.7	23.9
Thu Apr 19 2012 00:00:00 GMT+0800 (CST)	12.63	0	29	21.2	1.1	24.7
Fri Apr 20 2012 00:00:00 GMT+0800 (CST)	10.04	2.5	28.9	21.7	1.3	25
Sat Apr 21 2012 00:00:00 GMT+0800 (CST)	11.55	4	29.5	21.2	0.1	24.3
Sun Apr 22 2012 00:00:00 GMT+0800 (CST)	12.12	5.5	29.4	22.1	0	24.9
Mon Apr 23 2012 00:00:00 GMT+0800 (CST)	16.8	0.5	30.8	22	0.9	25.5
Tue Apr 24 2012 00:00:00 GMT+0800 (CST)	17.78	0	32.6	22.9	4.9	27.6
Wed Apr 25 2012 00:00:00 GMT+0800 (CST)	17.71	7.5	32.6	22.9	3.6	27.6
Thu Apr 26 2012 00:00:00 GMT+0800 (CST)	11.96	7.5	27.4	21.2	1	23.7
Fri Apr 27 2012 00:00:00 GMT+0800 (CST)	4.42	17.5	25.7	20	0.7	22.1
Sat Apr 28 2012 00:00:00 GMT+0800 (CST)	6.91	6	26.6	20.5	0	23.1
Sun Apr 29 2012 00:00:00 GMT+0800 (CST)	14.74	2	31.8	20.4	2.1	25
Mon Apr 30 2012 00:00:00 GMT+0800 (CST)	12.12	21.5	29.6	22.4	0.8	24.9
Tue May 01 2012 00:00:00 GMT+0800 (CST)	-	0	32.7	23.5	0.7	28.1
Wed May 02 2012 00:00:00 GMT+0800 (CST)	-	0	31	24.9	1.1	27.3
Thu May 03 2012 00:00:00 GMT+0800 (CST)	-	3.5	30.9	23.8	0.5	26.9
Fri May 04 2012 00:00:00 GMT+0800 (CST)	-	7.5	26.8	21.6	0.4	24.5
Sat May 05 2012 00:00:00 GMT+0800 (CST)	-	0.5	30.2	21.8	0.7	24.8
Sun May 06 2012 00:00:00 GMT+0800 (CST)	-	0	32	21.2	0.9	25.9
Mon May 07 2012 00:00:00 GMT+0800 (CST)	-	0	30.7	21.3	1.2	26
Tue May 08 2012 00:00:00 GMT+0800 (CST)	-	0	32	23.2	1.8	27.3
Wed May 09 2012 00:00:00 GMT+0800 (CST)	-	0	33.1	24	1.1	27.9
Thu May 10 2012 00:00:00 GMT+0800 (CST)	-	0.5	30.3	23.9	0.7	26.7
Fri May 11 2012 00:00:00 GMT+0800 (CST)	15.92	0.5	30.3	24.2	0.6	27.2
Sat May 12 2012 00:00:00 GMT+0800 (CST)	17.65	0	30.9	22.7	1	25.9
Sun May 13 2012 00:00:00 GMT+0800 (CST)	23.68	0	31	22.9	1.4	26.2
Mon May 14 2012 00:00:00 GMT+0800 (CST)	25.16	0	32.5	23	1.2	27.4
Tue May 15 2012 00:00:00 GMT+0800 (CST)	21.1	0	33.1	23.4	0.8	28.3
Wed May 16 2012 00:00:00 GMT+0800 (CST)	10.39	18	33.7	25	1.5	28.7
Thu May 17 2012 00:00:00 GMT+0800 (CST)	7.4	33.5	30	23.9	0.7	25.6
Fri May 18 2012 00:00:00 GMT+0800 (CST)	3.53	83	26	23.4	0.2	24.5
Sat May 19 2012 00:00:00 GMT+0800 (CST)	7.57	7.5	28.1	23	0.4	25.2
Sun May 20 2012 00:00:00 GMT+0800 (CST)	9.15	22	29.1	22.2	0.5	25.5
Mon May 21 2012 00:00:00 GMT+0800 (CST)	24.69	0	30.9	21.1	0.5	25.4
Tue May 22 2012 00:00:00 GMT+0800 (CST)	23.75	0	31.3	20.4	0.6	25.2
Wed May 23 2012 00:00:00 GMT+0800 (CST)	21.9	0	31	21	0.7	26
Thu May 24 2012 00:00:00 GMT+0800 (CST)	26.4	0	31.1	21.7	3.1	26.6
Fri May 25 2012 00:00:00 GMT+0800 (CST)	24.8	0	32.5	21.3	7.6	26.9
Sat May 26 2012 00:00:00 GMT+0800 (CST)	17.1	0	32.9	23.3	5.7	27.5
Sun May 27 2012 00:00:00 GMT+0800 (CST)	19	3	32.8	24.8	3.7	28.1
Mon May 28 2012 00:00:00 GMT+0800 (CST)	8.4	63.5	29.8	23.8	0.9	26.1
Tue May 29 2012 00:00:00 GMT+0800 (CST)	18.5	17.5	32.4	23.9	2.4	26.8
Wed May 30 2012 00:00:00 GMT+0800 (CST)	16.3	0	32.1	24.3	3	27.1
Thu May 31 2012 00:00:00 GMT+0800 (CST)	25	0	31.8	23.4	7.3	27.2
Fri Jun 01 2012 00:00:00 GMT+0800 (CST)	24.9	0	33	22.8	3	27.5
Sat Jun 02 2012 00:00:00 GMT+0800 (CST)	24	0	31.6	23.4	7.6	26.9
Sun Jun 03 2012 00:00:00 GMT+0800 (CST)	17.6	0	31.9	23.7	6.7	27.4
Mon Jun 04 2012 00:00:00 GMT+0800 (CST)	11.8	0	31.5	24.6	3.7	26.9
Tue Jun 05 2012 00:00:00 GMT+0800 (CST)	23	0	33.6	24.8	2.3	28.1
Wed Jun 06 2012 00:00:00 GMT+0800 (CST)	19.5	0	33.3	24.6	1.7	28.4
